Title,Lyrics,Sentiment Score,Sentiment Category
"One Of The Girls (with JENNIE, Lily Rose Depp)","Lock me up and throw away the key
He knows how to get the best out of me
I'm no force for the world to see
Trade my whole life just to be

Tell nobody I control you
I broke you just to own you
They can't tell but I love you
'Cause you're loyal, baby
I love when you're submissive
You love it when I break skin
You feel pain without flinchin'
So say it

Give me tough love
Leave me with nothin' when I come down
My kind of love
Force me and choke me 'til I pass out

We don't gotta bе in love, no
I don't gotta be the onе, no
I just wanna be one of your girls tonight
We don't gotta be in love, no
I don't gotta be the one, no
I just wanna be one of your girls tonight, oh

Push me down, hold me down
Spit in my mouth while you turn me out
I wanna take your light inside
Tear me down, snuff me out
Hands on my neck while you push it up
And I'm screamin' now

Give me tough love
Leave me with nothin' when I come down
My kind of love
Force me and choke me 'til I pass out
[Chorus: The Weeknd & Lily-Rose Depp, 
The Weeknd
, 
Lily-Rose Depp
]
We don't gotta be in love, no
I don't gotta be the one, no
I just wanna be one of your girls tonight (
Tonight
)
We don't gotta be in love, no
I don't gotta be the one, no (
Oh
)
I just wanna be one of your girls tonight, 
oh

Lock me up and throw away the key
He knows how to get the best out of me
I'm no force for the world to see
Trade my whole life just to be
Top of the world, but I'm still not free
This is a secret that I keep
Until it's gone, I can never find peace
Waste my whole life just to be
[Chorus: All, 
The Weeknd
, 
Lily-Rose Depp & JENNIE
]
We don't gotta be in love, no
I don't gotta be the one, no
I just wanna be one of your girls tonight (
Tonight
)
We don't gotta be in love, no
I don't gotta be the one, no (
Oh
)
I just wanna be one of your girls tonight (
Oh
), 
oh",0.2716049382716049,Positive
Creepin',"[Intro]
(Just can't believe this, man)
(Metro Boomin want some more, nigga)
[Verse 1: The Weeknd]
Somebody said they saw you
The person you were kissing wasn't me
And I would never ask you
I just kept it to myself

[Chorus: The Weeknd]
I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you creepin', please don't let it show
Oh, baby, I don't wanna know

[Verse 2: The Weeknd]
I think about it when I hold you
When lookin' in your eyes, I can't believe
And I don't need to know the truth
Baby, keep it to yourself

[Chorus: The Weeknd]
I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you creepin', please don't let it show
Oh, baby, I don't wanna know

[Bridge: Mario Winans, The Weeknd, Both]
Did he touch you better than me? (Touch you better than me)
Did he watch you fall asleep? (Watch you fall asleep)
Did you show him all those things that you used to do to me?
If you're better off that way (Better off that way)
There ain't more that I can say (More that I can say)
Just go on and do your thing and don't come back to me

[Verse 3: 21 Savage]
Woah, woah, woah, 21
Had me crushin', I was cuffin' like the precinct
How you go from housewife to a sneaky link?
Got you riding 'round in all type of Benzes and Rovers
Girl, you used to ride in the rinky-dink
I'm the one put you in Eliantte (On God)
Fashion Nova model, I put you on the runway (On God)
You was rockin' Coach bags, got you Chane'-ne'
Side bitch in Frisco, I call her my Bay-bae (21)
I got a girl, but I still feel alone (On God)
If you playin' me that mean my home ain't home (On God)
Havin' nightmares of goin' through your phone (21)
Can't even record, you got me out my zone

[Chorus: The Weeknd]
I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you creepin', please don't let it show
Oh, baby, I don't wanna know
If you're playin' me, keep it on the low
'Cause my heart can't take it anymore
And if you creepin', please don't let it show
Oh, baby, I don't wanna know

[Outro: 21 Savage & The Weeknd]
If you creepin', just don't let me find out (On God)
Get a hotel, never bring 'em to the house (On God)
If you're better off that way
Baby, all that I can say
If you're gonna do your thing, then don't come back to me",0.21796875,Positive
Stargirl Interlude,"I had a vision
A vision of my nails in the kitchen
Scratchin' counter tops, I was screamin'
My back arched like a cat
My position couldn't stop, you were hittin'
And I shouldn't cry, but I love it, starboy
And I shouldn't cry, but I love it (I love it), starboy
And I shouldn't cry, but I love it, starboy
And I shouldn't cry, but I love it, starboy

I just wanna see you shine 'cause I know you are a stargirl
I just wanna see you shine 'cause I know you are a stargirl
I just wanna see you shine 'cause I know you are a stargirl
I just wanna see you shine 'cause I know you are a stargirl",0.4166666666666667,Positive
Reminder,"Record man play my song on the radio
You too busy tryna find that blue-eyed soul
I let my black hair grow and my weed smoke
And I swear too much on the regular
We gon' let them hits fly, we gon' let it go
If it ain't XO, then it gotta go
I just won a new award for a kids show
Talkin' 'bout a face numbin' off a bag of blow
I'm like, goddamn, bitch, I am not a Teen Choice
Goddamn, bitch, I am not a bleach boy
Whip game, make a nigga understand though
Got that Hannibal, Silence of the Lambo
Hit the gas so hard make it rotate
All my niggas blew up like a propane
All these R&B niggas be so lame
Got a sweet Asian chick, she go lo mein (Oh-oh-oh)

You know me (Know me, uh, 
na-na-na-na-na
)
You know me (Know me, know me, 
oh-oh-oh
)
You know me (Know me, know me, 
na-na-na-na-na
)
Every time you try to forget who I am
I'll be right there to remind you again
You know me (Pow, pow)
You know me (Know me)

Said I'm just tryna swim in somethin' wetter than the ocean
Faded off a double cup, I'm mixin' up the potion
All I wanna do is make that money and make dope shit
It just seem like niggas tryna sound like all my old shit
Everybody knows it, all these niggas know me
Platinum off a mixtape,
 
sippin' on that codeine
Pour it in my trophies
, 
roll until my nose bleed
I'ma keep on singin' while I'm burnin' up that OG
All my niggas get it, they make money all alone
Rock a chain around they neck, makin' sure I'm gettin' home
When I travel 'round the globe, make a couple mil' a show
And I come back to my city, I fuck every girl I know
Used to walk 'round with a slouch, had a mattress on the floor
Now my shit straight, eatin' all day, tryna lose weight
That good sex, we'll sweat it out
Hotel bed springs, we'll wear it out
I ain't gotta tell you

'Cause you know me (Oh-oh-oh)
You know me (Know me, ah, 
na-na-na-na-na
)
You know me (Know me, know me, 
oh-oh-oh
)
You know me (Know me, know me, 
na-na-na-na-na
)
Every time you try to forget who I am (Try to forget who I am)
I'll be right there to remind you again (Hey)
You know me (Pow, pow)
You know me (Know me, know me)

Why don't you shake somethin', shake somethin'
For the Don? Don't you break nothin', break nothin'
Baby girl, won't you work somethin', work somethin'
For the Don? Don't you hurt nothin', hurt nothin'
Baby girl, won't you shake somethin', shake somethin' (Shake some)
For the Don? Don't you break nothin' (Break nothin'), break nothin'
Baby girl, won't you work somethin' (Work), work somethin'
For the Don? Don't you hurt nothin', hurt nothin'

'Cause you know me
Girl, you know me
You already know me
Yeah, you know me

Oh-oh-oh, na-na-na-na-na
Oh-oh-oh, na-na-na-na-na
Oh-oh-oh, na-na-na-na-na
Oh-oh-oh, na-na-na-na-na",0.048128106461439786,Positive
I Was Never There,"What makes a grown man wanna cry?
(
Cry, cry, cry, cry
)
What makes him wanna take his life? (Ah, ah)
(
Yeah
)
His happiness is never real
(
Real, real, real, real
)
And mindless sex is how he feels, ooh, he heals

When it's time, when it's time, when it's time
It won't matter (It don't matter), it won't matter (Matter)
When it's time, when it's time, when it's time (Time, it's time, babe)
It won't matter (It won't matter, babe), it won't matter (Ya)
It was like he was never there
(It was like he was never there)
It was like he was gone in thin air, oh
When it's time, when it's time, when it's time (Oh, baby)
It won't matter (It won't matter, baby), it won't matter

When it's time, when it's time, when it's time
It won't matter, it won't matter
When it's time, when it's time, when it's time
It won't matter, it won't matter
It was like he was never there
It was like he was gone in thin air
When it's time, when it's time, when it's time
It won't matter, it won't matter

When it's time, when it's time, when it's time
It won't matter, it won't matter
When it's time, when it's time, when it's time
It won't matter, it won't matter

Ooh, now I know what love is
And I know it ain't you for sure
You'd rather something toxic
So, I poison myself again, again
'Til I feel nothing
In my soul (In my soul)
I'm on the edge of something breaking
I feel my mind is slowly fadin'
If I keep going, I won't make it
If I keep going, I won't make it

And it's all because of you
It's all because of you
It's all because of you
It's all because of you
Woah, woah
Don't you, baby, hey
It won't matter, baby
Don't you know?
Don't you know?
Oh, ooh, oh
Hey",0.031249999999999972,Positive
Often,"[Intro: Nükhet Duru & 
The Weeknd
]
Seneler sürer her günüm
Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah
Yalnız gitmekten yorgunum
Ooh yeah, ooh yeah, ooh yeah, ooh yeah
Seneler sürer her günüm
Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah
Yalnız gitmekten yorgunum
Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah

I usually love sleeping all alone
This time around, bring your friend with you
But we ain't really gonna sleep at all
You ain't gon' catch me with them sneak pictures, sneak pictures
In my city, I'm a young God
That pussy kill be so vicious
My God white, he in my pocket
He get me redder than the devil 'til I go nauseous (Oh)

She asked me if I do this every day, I said, ""Often""
Asked how many times she rode the wave, ""Not so often"" (Baby)
Bitches down to do it either way, often
Baby, I can make that pussy rain, often
Often, often, girl, I do this often
Make that pussy poppin', do it how I want it
Often, often, girl, I do this often
Make that pussy poppin', do it how I want it
Often

Infatuated by the fame status
She wanna ride inside the G-Class grey 'matic (Oh)
I come around, she leave that nigga like he ain't matter
That girl been drinkin' all day, need to change bladder
She's just happy that the crew's back in town
She 'bout to go downtown for a whole hour
If I had her, you can have her, man it don't matter
I'm never sour, I'm just smokin' somethin' much louder

She asked me if I do this every day, I said, ""Often""
Asked how many times she rode the wave, ""Not so often""
Bitches down to do it either way, often
Baby, I can make that pussy rain, often
(Baby, I can make that pussy rain)
Often, often, girl, I do this often
Make that pussy poppin', do it how I want it
Often, often, girl, I do this often
Make that pussy poppin', do it how I want it
Often

Ooh, the sun's risin' up
The night's almost up
The night's almost done
But I see your eyes
You wanna go again
Girl, I'll go again
Girl, I'll go again

She asked me if I do this every day, I said, ""Often""
Asked how many times she rode the wave, ""Not so often""
Bitches down to do it either way, often
(Bitches down to do it either way)
Baby, I can make that pussy rain, often (Oh, oh-oh-oh)
Often, often, girl, I do this often
Make that pussy poppin', do it how I want it
Often, often, girl, I do this often
Make that pussy poppin', do it how I want it
Often
[Outro: Nükhet Duru & 
The Weeknd
]
Seneler sürer her günüm
Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah
Yalnız gitmekten yorgunum
Ooh yeah, ooh yeah, ooh yeah, ooh yeah
Seneler sürer her günüm
Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah
Yalnız gitmekten yorgunum
Ooh yeah, ooh yeah, ooh yeah, ooh yeah",0.08961988304093564,Positive
After Hours,"Thought I almost died in my dream again (Baby, almost died)
Fightin' for my life, I couldn't breathe again
I'm fallin' in too deep (Oh, oh)
Without you, I can't sleep (Fallin' in)
'Cause my heart belongs to you
I'll risk it all for you
I want you next to me
This time, I'll never leave
I wanna share babies
Protection, we won't need
Your body next to me
Is just a memory
I'm fallin' in too deep, oh
Without you, I can't sleep
Insomnia relieve, oh
Talk to me, without you, I can't breathe

My darkest hours
Girl, I felt so alone inside of this crowded room
Different girls on the floor, distractin' my thoughts of you
I turned into the man I used to be, to be
Put myself to sleep
Just so I can get closer to you inside my dreams
Didn't wanna wake up 'less you were beside me
I just wanted to call you and say, and say

Oh, baby
Where are you now when I need you most?
I'd give it all just to hold you close
Sorry that I broke your heart, your heart

Never comin' down, uh
I was running away from facin' reality, uh
Wastin' all of my time out living my fantasies
Spendin' money to compensate, compensate
'Cause I want you, baby, uh
I be livin' in heaven when I'm inside of you
It was simply a blessing wakin' beside you
I'll never let you down again, again

Oh, baby
Where are you now when I need you most?
I'd give it all just to hold you close
Sorry that I broke your heart, your heart
I said, baby
I'll treat you better than I did before
I'll hold you down and not let you go
This time, I won't break your heart, your heart, yeah

I know it's all my fault
Made you put down your guard
I know I made you fall
Then said you were wrong for me
I lied to you, I lied to you, I lied to you (To you)
Can't hide the truth, I'd stay with her in spite of you
You did some things that you regret, still ride for you
'Cause this house is not a home

Without my baby
Where are you now when I need you most?
I gave it all just to hold you close
Sorry that I broke your heart, your heart
And I said, baby
I'll treat you better than I did before
I'll hold you down and not let you go
This time, I won't break your heart, your heart, no",-0.02116402116402117,Negative
Heartless,"Young Metro, young Metro, young Metro (Sheesh)
Ayy (Ayy)
Young Metro, young Metro

Never need a bitch, I'm what a bitch need (Bitch need)
Tryna find the one that can fix me
I've been dodgin' death in the six-speed
Amphetamine got my stummy feelin' sickly
Yeah, I want it all now
I've been runnin' through the pussy, need a dog pound
Hundred models gettin' faded in the compound
Tryna love me, but they never get a pulse down

Why? 'Cause I'm heartless
And I'm back to my ways 'cause I'm heartless
All this money and this pain got me heartless
Low life for life 'cause I'm heartless
Said I'm heartless
Tryna be a better man, but I'm heartless
Never be a weddin' plan for the heartless
Low life for life 'cause I'm heartless

Said I'm heartless
So much pussy, it be fallin' out the pocket
Metro Boomin turn this ho into a moshpit
Tesla pill got me flyin' like a cockpit
Yeah, I got her watchin'
Call me up, turn that pussy to a faucet
Duffle bags full of drugs and a rocket
Stix drunk, but he never miss a target
Photoshoots, I'm a star now (Star)
I'm talkin' 
Time
, 
Rolling Stone
, and 
Bazaar
 now (
Bazaar
 now)
Sellin' dreams to these girls with their guard down (What?)
Seven years, I've been swimmin' with the sharks now

Why? 'Cause I'm heartless
And I'm back to my ways 'cause I'm heartless
All this money and this pain got me heartless
Low life for life 'cause I'm heartless
Said I'm heartless
Tryna be a better man, but I'm heartless
Never be a weddin' plan for the heartless
Low life for life 'cause I'm heartless

I lost my heart and my mind
I try to always do right
I thought I lost you this time
You just came back in my life
You never gave up on me (Why don't you?)
I'll never know what you see (Why won't you?)
I don't do well when alone (Oh yeah)
You hear it clear in my tone

'Cause I'm heartless (Ooh)
And I'm back to my ways 'cause I'm heartless
All this money and this pain got me heartless
Low life for life 'cause I'm heartless
Said I'm heartless
Tryna be a better man, but I'm heartless
Never be a weddin' plan for the heartless
Low life for life 'cause I'm heartless",0.0707524985302763,Positive
Die For You (with Ariana Grande) - Remix,"I'm findin' ways to articulate the feelin' I'm goin' through
I just can't say I don't love you (Yeah)
'Cause I love you, yeah
It's hard for me to communicate the thoughts that I hold
But tonight, I'm gon' let you know
Let me tell the truth
Baby, let me tell the truth, yeah

You know what I'm thinkin', see it in your eyes
You hate that you want me, hate it when you cry
You're scared to be lonely, 'specially in the night
I'm scared that I'll miss you, happens every time
I don't want this feelin', I can't afford love
I try to find a reason to pull us apart
It ain't workin' 'cause you're perfеct
And I know that you're worth it
I can't walk away, oh
[Chorus: Both, 
Ariana Grande
, 
The Weeknd
]
Even though we'rе goin' through it (
Ah
)
And it makes you feel alone
Just know that I would die for you (
Ooh, ooh
)
Baby, I would die for you, 
yeah
The distance and the time between us (
Distance and the time
)
It'll never change my mind 'cause
Baby, I would die for you (
I would die for you
)
Baby, I would die for you, 
yeah

I'm findin' ways to stay concentrated on what I gotta do
But, baby boy, it's so hard 'round you
And yes, I'm blamin' you
And you know I can't fake it, now or never
And you insinuatin' that you think we might be better
Better me and you
Yeah, I know you do

You know what I'm thinkin', see it in your eyes
You hate that you want me, hate it when you cry
It ain't workin' 'cause you're perfect (Mm)
And I know you deserve it
I can't walk away
[Chorus: Both, 
Ariana Grande
, 
The Weeknd
]
Even though we're goin' through it
And it makes you (
Me
) feel alone
Just know that I would die for you (
I would die for
 you
)
Baby, I would die for you, 
yeah
The distance and the time between us
It'll never change my mind 'cause
Baby, I would die for you (
I would die for you
, 
uh
)
Baby, I would die for you, 
yeah
 (
I would die for you
)

I would die for you, I would lie for you
Keep it real with you, I would kill for you, my baby
I'm just sayin', yeah
I would die for you, I would lie for you
Keep it real with you, I would kill for you, my baby
Na-na-na, na-na-na, na-na-na

Even though we're goin' through it (Ooh)
And it makes you feel alone (No, no)
Just know that I would die for you (No)
Baby, I would die for you, yeah
The distance and the time between us (Ooh)
It'll never change my mind 'cause (No, no)
Baby, I would die for you (No)
Baby, I would die for you, yeah (Oh, babe)",-0.0013784461152882331,Negative
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","[Intro: Wiz Khalifa & The Weeknd]
Tahahaha
I got a lotta cash
(Mustard on the beat, ho)
I don't mind spending it
Tahaha, yeah
(Nah, nah, nah, nah, nah, nah, nah, ooh yeah)

[Verse 1: The Weeknd]
Do you like the way I flick my tongue or nah? (Or nah)
You can ride my face until you're drippin' cum (Drippin' cum)
Can you lick the tip then throat the dick or nah? (Can you do it please?)
Can you let me stretch that pussy out or nah? (Or nah, or nah)
I'm not the type to call you back tomorrow (Oh, babe)
But the way you wrapping 'round me is a problem
Ain't nobody tryna save ya, baby, get that paper
Probably got a lot of other bitches owe you favors
Pussy so good, had to save that shit for later (Save that shit for later)
Took her to the kitchen, fucked her right there on the table
She repping XO to the death (Ooh, yeah)
I'm tryna make these bitches sweat (Ooh, yeah)
I'm tryna keep that pussy wet (Ooh, yeah)
I'm tryna fuck her and her friends (Ooh, yeah, ooh, yeah)

[Pre-Chorus: Ty Dolla $ign & The Weeknd]
You gonna run it for these hunnids, girl, or nah?
Show me, is you really 'bout your money, girl, or nah?
Don't play with a boss, girl, take it all (Nah, nah, nah, nah, nah)
Take it for a real one, you gon' get it all (Ooh, yeah, ooh, yeah, oh, yeah)

[Chorus: Ty Dolla $ign & The Weeknd]
Is you really 'bout your money or nah? (Or nah, nah)
Can you really take dick or nah? (Or nah, nah)
Can I bring another bitch or nah? (Or nah, nah)
Is you with the shits or nah? (Or nah, nah)
Or nah, or nah
Would you ride for a nigga or nah? (Ooh, yeah, nah)
Would you die for a nigga or nah? (Or nah)
Would you lie to a nigga or nah?
Or nah, or nah
Can you really take dick or nah? (Nah)
Can I bring another bitch or nah? (Or nah, nah)
Is you with the shits or nah?
Or nah, or nah (Or nah)
Would you ride for a nigga or nah? (Or nah, or nah)
Would you die for a nigga or nah? (Or nah, or nah, no)
Would you lie to a nigga or nah?
Or nah

[Verse 2: Wiz Khalifa]
I'ma smoke this joint then I'ma break you off
I be lying if I said you ain't the one
All these tattoos in my skin, they turn you on
Lotta smoking, drinking, that's the shit I'm on
Heard you not the type that you take home to Mom
Is we fucking when we leave the club or nah?
I ain't spending cash for nothing I wanna see you take it off
I'ma pop this bottle, you gon' give me brain or nah?
Heard you from the hood, you rep that thing or nah?
Gotta lotta ass, you gon' shake that thing or nah?
Heard you smoke blunts, you down with paper planes or nah?
I feel like I'm Tony, you my boss? I'm thinking nah
The whole world I take it on

[Pre-Chorus: Ty Dolla $ign]
You gonna run it for these hunnids, girl, or nah?
Show me, is you really 'bout your money, girl, or nah?
Don't play with a boss, girl, take it all
Take it for a real one, you gon' get it all (Oh, yeah)

[Chorus: Ty Dolla $ign]
Is you really 'bout your money or nah? (Nah)
Can you really take dick or nah? (Nah)
Can I bring another bitch or nah? (Nah)
Is you with the shits or nah?
Or nah, or nah
Would you ride for a nigga or nah? (Nah)
Would you die for a nigga or nah? (Or nah)
Would you lie to a nigga or nah?
Or nah, or nah
Can you really take dick or nah? (Nah)
Can I bring another bitch or nah? (Nah)
Is you with the shits or nah?
Or nah, or nah (Or nah)
Would you ride for a nigga or nah? (Nah)
Would you die for a nigga or nah? (No)
Would you lie to a nigga or nah?
Or nah

[Verse 3: Ty Dolla $ign]
Girl, make that ass clap for young dollar sign (Dollar sign)
You already know my money go a long time (Yeah)
I could slide for it, like Nelly (Like Nelly)
I'ma go as far as you let me (Yeah, yeah)
Girl, is you sucking me or fucking me or nah? (Me or nah?)
Can I bring another bitch? Let's have a threesome (Oh, yeah)
Keep saying you's a freak, you gon' prove it or nah? (Yeah)
His bitch keep looking at me, she choosin' or nah? (I'm freakin' out, oh, yeah)
You's a ride-or-die chick, you with this shit or nah? (Shit or nah?)
Say you not a side bitch, you all-in or nah? (All-in or nah?)
You gon' make them eggs cheesy with them grits or nah? (Grits or nah?)
Can you do it like that, on this dick or nah?

[Pre-Chorus: Ty Dolla $ign]
You gonna run it for these hunnids, girl, or nah?
Show me, is you really 'bout your money, girl, or nah?
Don't play with a boss, girl, take it all
Take it for a real one, you gon' get it all (Oh, yeah)

[Chorus: Ty Dolla $ign]
Is you really 'bout your money or nah? (Nah)
Can you really take dick or nah? (Nah)
Can I bring another bitch or nah? (Nah)
Is you with the shits or nah?
Or nah, or nah
Would you ride for a nigga or nah? (Nah)
Would you die for a nigga or nah? (Or nah)
Would you lie to a nigga or nah?
Or nah, or nah
Can you really take dick or nah? (Nah)
Can I bring another bitch or nah? (Nah)
Is you with the shits or nah?
Or nah, or nah (Or nah)
Would you ride for a nigga or nah? (Nah)
Would you die for a nigga or nah? (No)
Would you lie to a nigga or nah?
Or nah

[Outro: Wiz Khalifa]
Gon and make that ass clap
Gon and make that ass clap
Ma-ma-make that ass clap
Gon and make that ass clap",0.001451545530492904,Positive
Lost in the Fire (feat. The Weeknd),"1. 
Eyes Without a Face - Marsheaux
2. 
Jasmine (Demo) - Jai Paul
3. 
Words (Original Version 1982) - F.R. David
4. 
The Model (Remastered) - Kraftwerk
5. 
I Cry (Night After Night) - The Egyptian Lover
6. 
Love My Way - The Psychedelic Furs
7. 
Don't You Want Me - The Human League
8. 
On Melancholy Hill - Gorillaz
9. 
Play It on My Radio - Niki & The Dove
10. 
Daffodils (feat. Kevin Parker) - Mark Ronson
11. 
Go Away - Strawberry Switchblade
12. 
Genesis - Grimes
13. 
Reset - Gesaffelstein
14. 
Lost In The Fire (feat. The Weeknd) - Gesaffelstein
15. 
Lost In The Fire (feat. The Weeknd) - Gesaffelstein
 
Gesaffelstein set:
16. Hymn To Joy - Karin Krog
17. Cannibal Holocaust (Main Theme) - Riz Ortolani
18. 
Wildlife Analysis - Boards of Canada
19. 
Any Second Now (Voices) - Depeche Mode
20. Love on 26 - Miss Kittin & The Hacker
21. 
In the Year 2525 - Visage
22. Winter Kiss (Live) - Yazoo
23. 
Lost In The Fire (feat. The Weeknd) - Gesaffelstein",0.3097537878787879,Positive
Moth To A Flame (with The Weeknd),No Lyrics Found,,
Popular (with Playboi Carti & Madonna),"[Intro: Madonna & 
The Weeknd
]
I've seen the devil
Down Sunset
In every place
In every face
Yeah (Uh, uh)
Yeah (Uh, uh)

Tell me, do you see her? (Yeah; uh) She's livin' her life (Uh)
Even if she acts like she don't want the limelight (Uh, yeah; uh, uh)
But if you knew her (Yeah-yeah; uh), she lives a lie
She calls the paparazzi, then she acts surprised
Oh

Oh, I know what she needs (Oh-oh; uh)
She just want the fame, I know what shе fiends (Oh-oh; uh, yeah)
Give hеr a little taste, runnin' back to me (Oh-oh; uh)
Put it in her veins, pray her soul to keep, ooh
Ooh, every night (Every night; uh), she prays to the sky
Flashin' lights is all she ever wants to see

Beggin' on her knees to be popular
That's her dream, to be popular (Ha)
Kill anyone to be popular (Hm)
Sell her soul to be popular (Popular)
Just to be popular (Uh-huh)
Everybody scream 'cause she popular (Ha)
She mainstream 'cause she popular
Never be free 'cause she popular
[Post-Chorus: Playboi Carti & 
The Weeknd
]
Money on top of me, money on top of her (
Uh-huh
)
Money on top of me, money on top of her (
Uh-huh
)
Yeah, shawty fuck with me 'cause she know I'm popular (
Uh-huh
)
Yeah, shawty fuck with me 'cause she know I'm popular
[Verse 2: Madonna & 
The Weeknd
]
I know that you see me (Huh), time's gone by (
Uh, uh
)
Spent my whole life runnin' from your flashin' lights
Try to own it (
Uh
), but I'm alright (
Uh, yeah
)
You can't take my soul without a fuckin' fight (
Uh
)
Oh
[Pre-Chorus: The Weeknd, 
The Weeknd & Madonna
]
Oh, 
I know what she needs
 (Oh-oh; uh, yeah)
She just want the fame, I know what she fiends
 (Oh-oh; uh, yeah)
Give her a little taste, runnin' back to me
 (Oh-oh; uh, yeah)
Put it in her veins, pray her soul to keep, ooh
 (Uh)
Ooh, every night (Every night), she prays to the sky (Ha)
Flashin' lights is all she ever wants to see
[Chorus: The Weeknd & Madonna, 
The Weeknd
]
Beggin' on her knees to be popular (
Huh
)
That's her dream, to be popular (
Hey
)
Kill anyone to be popular (
Hm
)
Sell her soul to be popular (
Popular
)
Just to be popular (
Uh-huh
)
Everybody scream 'cause she popular (
Ha
)
She mainstream 'cause she popular
Never be free 'cause she popular
[Post-Chorus: Playboi Carti & 
The Weeknd
]
Money on top of me, money on top of her (
Uh-huh
)
Money on top of me, money on top of her (
Uh-huh
)
Yeah, shawty fuck with me 'cause she know I'm popular (
Uh
)
Yeah, shawty fuck with me 'cause she know I'm popular (
Uh
)
Money on top of me, money on top of her (
Uh-huh
)
Money on top of me, money on top of her (
Uh-huh
)
Yeah, shawty fuck with me 'cause she know I'm popular (
Uh-huh
)
Yeah, shawty fuck with me 'cause she know I'm popular
[Bridge: Playboi Carti, 
The Weeknd
 & 
Madonna
]
I'm gettin' money and I'm keepin' it
I'm gettin' cash and I'm keepin' it
Money on top of me, money on top of her
Yeah, shawty fuck with me 'cause she know I'm popular
Pop-popular, born to be popular
She in debt, twenty mill', but she run it up
She can never be broke 'cause she popular
Turn the webcam on for the followers
 (
Hahahahaha
)
[Chorus: The Weeknd & Madonna, 
The Weeknd
]
Beggin' on her knees to be popular
That's her dream, to be popular (
Ha
)
Kill anyone to be popular (
Hm
)
Sell her soul to be popular (
Popular
)
Just to be popular (
Uh-huh
)
Everybody scream 'cause she popular (
Ha
)
She mainstream 'cause she popular
Never be free 'cause she popular",0.3870756172839509,Positive
